Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Patrimônio de Referência para Comparação com o RWA;Índice de Basileia;Índice de Imobilização;Número de Agências;Número de Postos de Atendimento;
BANCO DE TOKYO-MITSUBISHI UFJ BRASIL S/A;60498557;b1;;I;3;SAO PAULO;SP;06/2007;1.657.301;276.732;1.384.714;599.307;272.588;-26.505;272.421;66,40%;2,12%;2;0
BANCO CACIQUE S.A.;33349358;b1;;I;2;SAO PAULO;SP;06/2007;1.620.931;963.889;1.240.160;1.079.872;380.770;48.772;380.770;14,27%;7,03%;1;0
SOCIETE GENERALE;31859;b1;;C;3;SAO PAULO;SP;06/2007;1.608.491;785.603;1.402.617;1.061.546;205.874;-13.502;205.874;20,37%;24,70%;4;0
BANCO GE CAPITAL S.A.;62421979;b1;;I;3;SAO PAULO;SP;06/2007;1.587.947;1.460.150;1.441.836;1.296.283;146.111;-7.477;209.782;13,09%;9,16%;5;0
BANCO DO ESTADO DE SERGIPE S.A.;13009717;b1;;I;1;ARACAJU;SE;06/2007;1.549.720;365.900;1.447.095;1.357.778;102.625;28.360;102.522;13,41%;40,92%;61;22
BANCO IBM S.A.;34270520;b2;;I;3;RIO DE JANEIRO;RJ;06/2007;1.542.063;1.403.513;1.401.338;1.244.925;140.726;-7.233;140.726;14,98%;0,00%;2;0
INDUSVAL;50531;b1;;C;2;SAO PAULO;SP;06/2007;1.518.060;915.482;1.365.124;1.238.204;152.936;7.845;152.678;16,74%;8,89%;11;0
JOHN DEERE;50071;b1;;C;3;PORTO ALEGRE;RS;06/2007;1.445.544;1.495.244;1.244.100;1.229.042;201.444;12.589;201.443;13,07%;0,91%;2;0
PSA FINANCE;51365;b2;;C;3;SAO PAULO;SP;06/2007;1.405.488;1.370.157;1.240.812;1.183.537;164.676;8.742;164.676;11,84%;0,84%;4;0
BANCO DO ESTADO DO PARÁ S.A.;4913711;b1;;I;1;BELEM;PA;06/2007;1.362.912;227.605;1.269.142;1.193.632;93.770;4.540;93.547;33,12%;33,75%;37;38
J.MALUCELLI;30881;b1;;C;2;CURITIBA;PR;06/2007;1.341.012;589.865;636.698;543.380;704.314;13.616;328.627;39,39%;6,62%;2;0
TOYOTA;51334;b2;;C;3;SAO PAULO;SP;06/2007;1.290.631;1.200.980;1.145.596;1.058.897;145.035;9.344;180.173;14,15%;2,52%;2;0
CREDIT LYONNAIS;51066;b1;;C;3;SAO PAULO;SP;06/2007;1.289.675;105.632;933.264;641.487;356.411;8.902;375.622;146,51%;4,95%;7;0
CATERPILLAR;51231;n1;;C;3;SAO PAULO;SP;06/2007;1.191.122;945.071;1.008.269;931.397;182.853;17.437;182.853;16,13%;1,04%;2;0
CAIXA ESTADUAL S.A. - AGÊNCIA DE FOMENTO/RS;2885855;n1;;I;1;PORTO ALEGRE;RS;06/2007;1.140.544;898.072;766.033;720.292;374.511;25.940;324.452;37,44%;1,45%;1;0
BRASCAN;50885;b1;;C;3;RIO DE JANEIRO;RJ;06/2007;1.116.207;122.134;800.423;631.966;315.784;7.747;315.657;56,77%;7,06%;5;0
